area_fips,2020,2023,difference,percentage_of_2023
17149,7504,7810,306,3.9180537772087067
17151,968,1340,372,27.761194029850746
17153,2496,2354,-142,-6.032285471537808
17155,3318,3800,482,12.68421052631579
17157,20112,19896,-216,-1.0856453558504222
17159,11356,11938,582,4.875188473781203
17161,131468,137033,5565,4.061065582742843
17163,161798,169929,8131,4.784939592418009
17165,14586,16650,2064,12.396396396396396
17167,243216,259994,16778,6.453225843673316
17169,2764,2990,226,7.558528428093646
17171,1770,1756,-14,-0.7972665148063782
17173,9560,9506,-54,-0.5680622764569746
17175,2698,3136,438,13.966836734693878
17177,32920,34108,1188,3.4830538290137216
17179,87858,93882,6024,6.41656547581006
17181,7885,9041,1156,12.786196217232607
17183,45871,46929,1058,2.254469517782182
17185,6078,6768,690,10.195035460992907
17187,11834,12630,796,6.3024544734758505
17189,12768,12700,-68,-0.5354330708661417
17191,7412,8088,676,8.358061325420376
17193,7644,8364,720,8.608321377331421
17195,40266,42184,1918,4.546747582021619
17197,454928,498354,43426,8.713886113084273
17199,54228,57626,3398,5.896643876028182
17201,230472,252470,21998,8.71311442943716
17203,19738,22808,3070,13.460189407225535
17999,309626,460724,151098,32.79577360849446
18000,6360603,6780101,419498,6.187193966579554
18001,26510,26254,-256,-0.9750895101698789
18003,372368,397274,24906,6.269224766785644
18005,96758,100524,3766,3.7463690263021765
18007,4740,4448,-292,-6.5647482014388485
18009,5736,5856,120,2.0491803278688523
18011,73814,91244,17430,19.10262592608829
18013,5426,6092,666,10.932370321733421
18015,10774,11134,360,3.2333393209987427
18017,28286,28876,590,2.0432192824490927
18019,109468,119352,9884,8.281386151886856
18021,14686,16542,1856,11.219925039293917
18023,21606,23226,1620,6.974941875484371
18025,3636,3704,68,1.8358531317494602
18027,24340,26070,1730,6.635980053701572
18029,28104,30270,2166,7.155599603567889
18031,28166,28192,26,0.09222474460839955
18033,42372,43972,1600,3.638679159465114
18035,79656,90652,10996,12.129903366721088
18037,55924,56730,806,1.4207650273224044
18039,265986,258714,-7272,-2.810825854031865
18041,11768,11706,-62,-0.5296429181616266
18043,59680,64826,5146,7.938172955295715
18045,9032,10170,1138,11.1897738446411
18047,9442,9240,-202,-2.186147186147186
18049,12040,12556,516,4.10958904109589
18051,42566,43782,1216,2.7773971038326253
18053,53212,54492,1280,2.348968655949497
18055,12548,13270,722,5.440844009042954
18057,286478,325408,38930,11.963442816402793
18059,51026,58964,7938,13.46245166542297
18061,19958,20476,518,2.5297909747997656
18063,159360,165166,5806,3.5152513229114954
18065,25462,27144,1682,6.196581196581197
18067,72526,70672,-1854,-2.623386914195155
18069,26826,27472,646,2.3514851485148514
18071,45082,45082,0,0.0
18073,23458,23274,-184,-0.7905817650597233
18075,13164,14056,892,6.346044393853159
18077,24024,25764,1740,6.753609687936655
18079,14780,16224,1444,8.900394477317555
18081,117814,132926,15112,11.368731474655071
18083,34512,34668,156,0.4499826929733472
18085,73206,73518,312,0.4243858646861993
18087,27286,30748,3462,11.259268895537922
18089,361754,383492,21738,5.668436368946419
18091,76578,82542,5964,7.225412517263938
18093,26378,26554,176,0.6628003314001657
18095,77784,80480,2696,3.349900596421471
18097,1151554,1254396,102842,8.198527418773658
18099,35782,38658,2876,7.439598530705157
18101,16020,15998,-22,-0.1375171896487061
18103,17356,17866,510,2.8545841262733687
18105,109961,134976,25015,18.53292437174016
18107,29512,30760,1248,4.057217165149545
18109,30488,30970,482,1.5563448498546981
18111,6284,6502,218,3.3528145186096583
18113,34532,33406,-1126,-3.3706519786864635
18115,2158,2226,68,3.054806828391734
18117,13896,14916,1020,6.838294448913917
18119,9648,10792,1144,10.600444773906597
18121,6130,7042,912,12.950866231184321
18123,12338,13018,680,5.223536641573206
18125,6300,5176,-1124,-21.715610510046368
18127,116396,128228,11832,9.227313847209658
18129,17568,17256,-312,-1.808066759388039
18131,9512,10774,1262,11.713384072767774
18133,24918,24652,-266,-1.0790199578127535
18135,12784,14194,1410,9.933774834437086
18137,24342,21184,-3158,-14.907477341389727
18139,9452,9804,352,3.5903712770297838
18141,233864,242708,8844,3.643884832803204
18143,15828,15842,14,0.0883726802171443
18145,34430,37720,3290,8.722163308589607
18147,11868,12756,888,6.9614299153339605
18149,8276,8352,76,0.9099616858237548
18151,29984,32556,2572,7.900233443912029
18153,10734,11476,742,6.4656674799581735
18155,3458,3086,-372,-12.054439403758911
18157,149387,187306,37919,20.24441288586591
18159,10330,8896,-1434,-16.119604316546763
18161,2532,2756,224,8.127721335268506
18163,211094,218326,7232,3.3124776710057438
18165,8612,8836,224,2.5350837483023994
18167,90310,92266,1956,2.119957514143888
18169,22758,25136,2378,9.46053469127944
18171,3606,3894,288,7.395993836671804
18173,32644,34982,2338,6.683437196272369
18175,11426,11662,236,2.023666609500943
18177,58230,59388,1158,1.9498888664376643
18179,20976,22922,1946,8.48966058808132
18181,17896,18068,172,0.951959264998893
18183,25800,28204,2404,8.5236136718196
18999,157170,195190,38020,19.478456888160252
19000,3225834,3386821,160987,4.753336535943293
19001,6184,6078,-106,-1.7439947351102336
19003,2348,2582,234,9.06274206041828
19005,9646,9828,182,1.8518518518518516
19007,8786,9150,364,3.978142076502732
19009,3622,3734,112,2.9994643813604713
19011,11808,11860,52,0.4384485666104553
19013,141940,145280,3340,2.2990088105726874
19015,17526,17598,72,0.40913740197749743
19017,19028,19596,568,2.898550724637681
19019,13194,13326,132,0.9905447996398019
19021,21844,22054,210,0.9522082161966084
19023,6934,7490,556,7.423230974632844
19025,5316,5604,288,5.139186295503212
19027,21832,22164,332,1.4979245623533657
19029,11420,11924,504,4.226769540422677
19031,10218,10224,6,0.05868544600938967
19033,47944,46432,-1512,-3.256374913852515
19035,9898,9802,-96,-0.9793919608243216
19037,9580,10220,640,6.262230919765166
19039,8776,9446,670,7.092949396569977
19041,17006,17448,442,2.5332416322787714
19043,12666,12508,-158,-1.263191557403262
19045,38666,38746,80,0.20647292623754712
19047,13066,12944,-122,-0.9425216316440049
19049,92612,107548,14936,13.887752445419718
19051,4044,4394,350,7.965407373691398
19053,4864,4712,-152,-3.225806451612903
19055,13282,12980,-302,-2.3266563944530043
19057,40122,39720,-402,-1.012084592145015
19059,17610,19050,1440,7.559055118110236
19061,113474,118764,5290,4.454211713987403
19063,6962,6682,-280,-4.190362167015863
19065,13700,14028,328,2.338180781294554
19067,10970,11572,602,5.202212236432769
19069,7540,7842,302,3.8510584034685027
19071,4798,4406,-392,-8.896958692691785
19073,6534,6568,34,0.5176613885505481
19075,8168,7434,-734,-9.873553941350552
19077,6132,6458,326,5.048002477547228
19079,11180,11652,472,4.0508067284586335
19081,12054,12030,-24,-0.199501246882793
19083,13036,13200,164,1.2424242424242424
19085,7758,7944,186,2.3413897280966767
19087,17668,16736,-932,-5.568833652007648
19089,8312,8580,268,3.1235431235431235
19091,7432,7632,200,2.6205450733752618
19093,7346,7238,-108,-1.4921248963802156
19095,19494,18222,-1272,-6.9805729338162665
19097,11416,11960,544,4.5484949832775925
19099,21690,20398,-1292,-6.333954309246005
19101,14706,15078,372,2.4671707122960607
19103,131176,138791,7615,5.486667002903647
19105,10649,12820,2171,16.934477379095163
19107,4536,4692,156,3.324808184143223
19109,13012,13446,434,3.2277257176855567
19111,28890,27548,-1342,-4.871497023377377
19113,248816,252808,3992,1.5790639536723523
19115,7822,7950,128,1.6100628930817609
19117,7304,6718,-586,-8.722834176838344
19119,9186,9484,298,3.1421341206242093
19121,7770,7621,-149,-1.9551239994751346
19123,15672,15700,28,0.17834394904458598
19125,34964,38948,3984,10.229023313135462
19127,31586,31428,-158,-0.5027364133893344
19129,5700,6950,1250,17.985611510791365
19131,8102,8526,424,4.973023692235515
19133,5204,5134,-70,-1.3634592910011687
19135,6834,7676,842,10.969254820218865
19137,7906,8170,264,3.2313341493268055
19139,43724,43320,-404,-0.9325946445060018
19141,12936,13234,298,2.251775729182409
19143,4538,5524,986,17.84938450398262
19145,10793,11649,856,7.348270237788651
19147,7044,7226,182,2.5186825352892335
19149,23216,23226,10,0.043055196762249205
19151,5866,5422,-444,-8.188860199188492
19153,585890,633538,47648,7.520937970571616
19155,75482,80468,4986,6.196251926231546
19157,18494,18800,306,1.627659574468085
19159,1395,2780,1385,49.82014388489209
19161,5778,6122,344,5.619078732440379
19163,170860,182964,12104,6.615509061891957
19165,10500,10978,478,4.354162871196939
19167,42354,45982,3628,7.8900439302335705
19169,76074,82522,6448,7.813673929376409
19171,10534,10760,226,2.100371747211896
19173,3850,4144,294,7.094594594594595
19175,11960,11792,-168,-1.4246947082767978
19177,3700,3892,192,4.933196300102774
19179,31206,30750,-456,-1.4829268292682927
19181,23584,26178,2594,9.909083963633586
19183,16262,16784,522,3.110104861773117
19185,3808,4232,424,10.01890359168242
19187,34358,35314,956,2.7071416435408056
19189,8110,7532,-578,-7.67392458842273
19191,19344,21022,1678,7.98211397583484
19193,100142,104148,4006,3.8464492837116415
19195,4372,4476,104,2.323503127792672
19197,11728,12718,990,7.784242805472559
19999,3938,19899,15961,80.21006080707573
20000,2939311,3113187,173876,5.585144740743168
20001,11226,11238,12,0.10678056593699946
20003,4626,4904,278,5.66884176182708
20005,10468,11060,592,5.352622061482821
20007,3118,3214,96,2.9869321717485997
20009,22916,22816,-100,-0.438288920056101
20011,11488,11110,-378,-3.402340234023402
20013,9652,8750,-902,-10.308571428571428
20015,37194,40982,3788,9.24308232882729
20017,1712,1422,-290,-20.393811533052038
20019,1546,1490,-56,-3.7583892617449663
20021,11156,11514,358,3.109258294250478
20023,1806,1800,-6,-0.33333333333333337
20025,1582,1658,76,4.583835946924005
20027,5848,6044,196,3.242885506287227
20029,6156,6336,180,2.840909090909091
20031,7120,7084,-36,-0.5081874647092038
20033,1278,1286,8,0.6220839813374806
20035,26776,26582,-194,-0.7298171695132044
20037,33700,35622,1922,5.3955420807366234
20039,1854,1848,-6,-0.3246753246753247
20041,12138,11830,-308,-2.603550295857988
20043,4608,5420,812,14.981549815498155
20045,79043,101368,22325,22.023715570988873
20047,1904,1852,-52,-2.8077753779697625
20049,885,1276,391,30.642633228840126
20051,30580,32192,1612,5.007455268389662
20053,4520,4376,-144,-3.2906764168190126
20055,38352,40842,2490,6.096665197590716
20057,33544,35948,2404,6.687437409591632
20059,18170,20590,2420,11.753278290432249
20061,25784,25270,-514,-2.034032449544915
20063,2536,2430,-106,-4.362139917695473
20065,1684,1794,110,6.131549609810479
20067,5112,5148,36,0.6993006993006993
20069,6110,6084,-26,-0.4273504273504274
20071,1336,1330,-6,-0.4511278195488722
20073,3258,3102,-156,-5.029013539651837
20075,3076,3056,-20,-0.6544502617801047
20077,4668,4852,184,3.7922506183017313
20079,27346,29074,1728,5.943454633005434
20081,3302,3326,24,0.7215874924834637
20083,1264,1280,16,1.25
20085,8142,8812,670,7.603268270540172
20087,7408,7670,262,3.4159061277705343
20089,1442,1430,-12,-0.8391608391608392
20091,692150,749780,57630,7.686254634692843
20093,3008,3102,94,3.0303030303030303
20095,5550,5208,-342,-6.566820276497695
20097,2070,2118,48,2.26628895184136
20099,16430,17302,872,5.039879782684083
20101,1022,1304,282,21.625766871165645
20103,40596,43958,3362,7.648209654670366
20105,1980,1844,-136,-7.37527114967462
20107,4026,4280,254,5.934579439252336
20109,2494,2680,186,6.940298507462686
20111,29450,31458,2008,6.383113993260856
20113,29644,32432,2788,8.59644795263937
20115,7098,7168,70,0.9765625
20117,8858,8964,106,1.1825078090138332
20119,3140,3068,-72,-2.346805736636245
20121,16644,17784,1140,6.41025641025641
20123,6414,6214,-200,-3.21853878339234
20125,27798,29636,1838,6.201916587933595
20127,3142,3104,-38,-1.2242268041237114
20129,1566,1552,-14,-0.902061855670103
20131,10394,11588,1194,10.303762512944425
20133,12200,13130,930,7.0830159939070825
20135,2206,2134,-72,-3.373945641986879
20137,4416,4544,128,2.8169014084507045
20139,5552,7842,2290,29.201734251466462
20141,2776,2630,-146,-5.551330798479087
20143,2080,2550,470,18.43137254901961
20145,3986,4914,928,18.884818884818884
20147,4522,4380,-142,-3.2420091324200913
20149,19672,19538,-134,-0.6858429726686457
20151,8950,9204,254,2.7596697088222513
20153,1642,2070,428,20.67632850241546
20155,51474,53310,1836,3.444006752954418
20157,3620,3906,286,7.322068612391193
20159,7328,7486,158,2.1106064654020837
20161,46356,60876,14520,23.85176424206584
20163,3464,3410,-54,-1.5835777126099706
20165,1958,2196,238,10.837887067395265
20167,4638,5026,388,7.719856744926383
20169,56432,61836,5404,8.739245746814154
20171,4582,4320,-262,-6.064814814814815
20173,484440,530820,46380,8.737425115858482
20175,21534,22282,748,3.3569697513688177
20177,188540,200090,11550,5.77240241891149
20179,2020,2026,6,0.29615004935834155
20181,4668,4782,114,2.3839397741530743
20183,2642,2874,232,8.072372999304106
20185,2494,2496,2,0.08012820512820512
20187,1612,1806,194,10.741971207087486
20189,4068,4160,92,2.2115384615384617
20191,12102,12962,860,6.634778583551921
20193,7918,8340,422,5.059952038369304
20195,2392,2220,-172,-7.747747747747748
20197,2786,2908,122,4.195323246217331
20199,1076,1132,56,4.946996466431095
20201,4322,4226,-96,-2.271651680075722
20203,1278,1480,202,13.648648648648647
20205,6798,6768,-30,-0.44326241134751776
20207,1300,1436,136,9.47075208913649
20209,176464,185224,8760,4.72940871593314
20999,46544,29700,-16844,-56.71380471380472
21000,3957649,4311130,353481,8.199265621774337
21001,8568,10082,1514,15.01686173378298
21003,8996,10044,1048,10.434090003982476
21005,9276,10122,846,8.35803200948429
21007,4452,5378,926,17.218296764596506
21009,29330,31308,1978,6.317874025808099
21011,3658,4102,444,10.823988298391027
21013,15926,17124,1198,6.996028965195047
21015,196520,214286,17766,8.29078894561474
21017,13052,13586,534,3.93051670837627
21019,46518,52132,5614,10.768817616818845
21021,27934,30166,2232,7.399058542730226
21023,2508,2998,490,16.344229486324217
21025,5058,5370,312,5.810055865921788
21027,6770,7402,632,8.538232910024318
21029,55990,60620,4630,7.6377433190366215
21031,5562,5960,398,6.677852348993289
21033,8916,9310,394,4.232008592910849
21035,29630,31612,1982,6.269770973048209
21037,56642,63368,6726,10.614190127509152
21039,1988,2098,110,5.243088655862726
21041,13960,15142,1182,7.806102232201822
21043,10934,11410,476,4.171779141104294
21045,7666,8218,552,6.716962764662935
21047,61190,63384,2194,3.461441373217216
21049,28348,27390,-958,-3.4976268711208474
21051,7720,8256,536,6.492248062015504
21053,7890,7180,-710,-9.88857938718663
21055,3668,4086,418,10.230053842388644
21057,3808,4532,724,15.975286849073257
21059,90298,93954,3656,3.8912659386508293
21061,3028,3340,312,9.341317365269461
21063,1722,1746,24,1.3745704467353952
21065,4348,4678,330,7.05429670799487
21067,369114,410596,41482,10.102874845346763
21069,6172,6532,360,5.5113288426209435
21071,20118,22570,2452,10.863978732831193
21073,63064,68194,5130,7.522655952136552
21075,3938,4562,624,13.678211310828583
21077,4958,5222,264,5.0555342780543855
21079,4174,5570,1396,25.06283662477558
21081,9244,10528,1284,12.196048632218845
21083,22386,23458,1072,4.569869554096683
21085,14960,15126,166,1.0974481026047864
21087,3312,3670,358,9.754768392370572
21089,12954,14388,1434,9.966638865721436
21091,7814,7472,-342,-4.577087794432548
21093,91826,99560,7734,7.768179991964644
21095,11588,12606,1018,8.0755195938442
21097,9676,10718,1042,9.72196305280836
21099,9030,10486,1456,13.885180240320427
21101,36336,38820,2484,6.398763523956723
21103,5086,5754,668,11.609315258950295
21105,1583,1694,111,6.552538370720189
21107,31720,35550,3830,10.773558368495078
21109,3204,4060,856,21.083743842364534
21111,909652,973710,64058,6.5787554816115685
21113,33668,37712,4044,10.723377174374205
21115,9968,11050,1082,9.791855203619908
21117,131104,149116,18012,12.07918667346227
21119,3872,4350,478,10.988505747126437
21121,15056,16046,990,6.169761934438489
21123,4708,5062,354,6.9932832872382455
21125,53784,52898,-886,-1.674921547128436
21127,6906,8500,1594,18.75294117647059
21129,3144,3334,190,5.698860227954409
21131,2906,3298,392,11.885991510006063
21133,8218,8864,646,7.287906137184115
21135,3800,3946,146,3.6999493157627974
21137,7318,7976,658,8.24974924774323
21139,5394,6034,640,10.606562810739145
21141,16936,18178,1242,6.8324348113103754
21143,4732,5226,494,9.45273631840796
21145,74820,82562,7742,9.377195319880817
