area_fips,2020,2023,difference,percentage_of_2023
17135,15220,15782,562,3.5610188822709414
17137,27770,27558,-212,-0.7692865955439437
17139,10290,10028,-262,-2.6126844834463503
17141,30412,29922,-490,-1.6375910701156338
17143,196670,198789,2119,1.0659543536111153
17145,7866,7659,-207,-2.7027027027027026
17147,6902,7438,536,7.206238236084969
17149,7678,7810,132,1.6901408450704223
17151,936,1340,404,30.149253731343283
17153,2698,2354,-344,-14.613423959218352
17155,3306,3800,494,13.0
17157,20472,19896,-576,-2.8950542822677927
17159,11688,11938,250,2.094153124476462
17161,138061,137033,-1028,-0.7501842621850211
17163,169250,169929,679,0.3995786475528015
17165,15228,16650,1422,8.54054054054054
17167,254886,259994,5108,1.9646607229397601
17169,2888,2990,102,3.411371237458194
17171,1910,1756,-154,-8.769931662870158
17173,10056,9506,-550,-5.7858194824321485
17175,2622,3136,514,16.39030612244898
17177,33948,34108,160,0.46909815878972677
17179,92924,93882,958,1.020429901365544
17181,8364,9041,677,7.488109722375843
17183,47866,46929,-937,-1.9966332118732555
17185,6556,6768,212,3.1323877068557917
17187,12382,12630,248,1.9635787806809184
17189,12962,12700,-262,-2.062992125984252
17191,7470,8088,618,7.640949554896142
17193,7976,8364,388,4.6389287422285985
17195,41524,42184,660,1.5645742461596814
17197,465132,498354,33222,6.666345609747289
17199,55798,57626,1828,3.172179224655537
17201,247374,252470,5096,2.0184576385313107
17203,19834,22808,2974,13.039284461592423
17999,280022,460724,180702,39.22131254286732
18000,6464325,6780101,315776,4.657393746789317
18001,26692,26254,-438,-1.6683172088062772
18003,379496,397274,17778,4.474997105272432
18005,101848,100524,-1324,-1.3170984043611476
18007,4650,4448,-202,-4.5413669064748206
18009,5852,5856,4,0.06830601092896176
18011,67254,91244,23990,26.292139757134713
18013,5290,6092,802,13.164806303348653
18015,10962,11134,172,1.544817675588288
18017,28666,28876,210,0.727247541210694
18019,108474,119352,10878,9.11421677056103
18021,15302,16542,1240,7.496070608148954
18023,22278,23226,948,4.081632653061225
18025,3676,3704,28,0.755939524838013
18027,24422,26070,1648,6.321442270809359
18029,29196,30270,1074,3.5480673934588705
18031,28806,28192,-614,-2.177922814982974
18033,43798,43972,174,0.3957063585918312
18035,82053,90652,8599,9.485725632087544
18037,57238,56730,-508,-0.8954697690816147
18039,260440,258714,-1726,-0.6671459604041529
18041,11796,11706,-90,-0.768836494105587
18043,60842,64826,3984,6.1456822879708755
18045,9258,10170,912,8.96755162241888
18047,8606,9240,634,6.861471861471862
18049,12162,12556,394,3.1379420197515135
18051,43238,43782,544,1.2425197569777535
18053,53620,54492,872,1.600234896865595
18055,12470,13270,800,6.028636021100226
18057,287162,325408,38246,11.753245156849248
18059,51758,58964,7206,12.221016213282681
18061,20322,20476,154,0.7521000195350654
18063,148716,165166,16450,9.959676931087511
18065,26134,27144,1010,3.7208959622752724
18067,75506,70672,-4834,-6.840049807561694
18069,26756,27472,716,2.6062900407687826
18071,44362,45082,720,1.5970897475710926
18073,23178,23274,96,0.41247744263985564
18075,13450,14056,606,4.311326124075128
18077,24986,25764,778,3.0197174351808727
18079,15036,16224,1188,7.322485207100591
18081,113682,132926,19244,14.477227931330214
18083,34300,34668,368,1.0614976347063574
18085,75888,73518,-2370,-3.2237003182893984
18087,27152,30748,3596,11.695069598022636
18089,370822,383492,12670,3.303849884743358
18091,79744,82542,2798,3.3897894405272466
18093,27062,26554,-508,-1.9130827747232058
18095,78878,80480,1602,1.9905566600397613
18097,1190634,1254396,63762,5.083083810853989
18099,36196,38658,2462,6.368668839567489
18101,15720,15998,278,1.7377172146518314
18103,17628,17866,238,1.332139258927572
18105,112980,134976,21996,16.296230440967282
18107,29892,30760,868,2.82184655396619
18109,30236,30970,734,2.3700355182434616
18111,6486,6502,16,0.2460781298062135
18113,36012,33406,-2606,-7.800993833443094
18115,2434,2226,-208,-9.344115004492364
18117,15334,14916,-418,-2.8023598820058995
18119,10126,10792,666,6.17123795404003
18121,6028,7042,1014,14.399318375461517
18123,12998,13018,20,0.15363343063450607
18125,5374,5176,-198,-3.8253477588871716
18127,120218,128228,8010,6.246685591290514
18129,17348,17256,-92,-0.5331478905887808
18131,9618,10774,1156,10.72953406348617
18133,25638,24652,-986,-3.999675482719455
18135,12408,14194,1786,12.582781456953644
18137,24700,21184,-3516,-16.597432024169184
18139,9658,9804,146,1.4891880864953082
18141,241900,242708,808,0.332910328460537
18143,16348,15842,-506,-3.1940411564196443
18145,36394,37720,1326,3.515376458112407
18147,12082,12756,674,5.283788021323299
18149,8018,8352,334,3.9990421455938696
18151,31920,32556,636,1.9535569480280135
18153,10996,11476,480,4.182642035552457
18155,4110,3086,-1024,-33.182112767336356
18157,153819,187306,33487,17.878231343363264
18159,10532,8896,-1636,-18.390287769784173
18161,2514,2756,242,8.780841799709723
18163,214740,218326,3586,1.642497915960536
18165,8624,8836,212,2.399275690357628
18167,93920,92266,-1654,-1.7926430104263757
18169,23582,25136,1554,6.182367918523234
18171,3716,3894,178,4.571135079609656
18173,32796,34982,2186,6.2489280201246356
18175,11904,11662,-242,-2.0751157605899504
18177,59346,59388,42,0.07072135785007072
18179,21144,22922,1778,7.7567402495419255
18181,18298,18068,-230,-1.2729687845915432
18183,26292,28204,1912,6.779180258119416
18999,150456,195190,44734,22.91818228392848
19000,3294348,3386821,92473,2.730377542834416
19001,5784,6078,294,4.8371174728529125
19003,2472,2582,110,4.260263361735089
19005,9914,9828,-86,-0.8750508750508751
19007,8680,9150,470,5.136612021857923
19009,3498,3734,236,6.320299946438136
19011,11656,11860,204,1.7200674536256324
19013,145430,145280,-150,-0.1032488986784141
19015,17456,17598,142,0.8069098761222866
19017,19300,19596,296,1.5105123494590733
19019,13312,13326,14,0.10505778177997899
19021,22422,22054,-368,-1.6686315407635803
19023,6750,7490,740,9.879839786381844
19025,5486,5604,118,2.105638829407566
19027,22258,22164,-94,-0.42411117126872405
19029,11372,11924,552,4.6293190204629315
19031,10222,10224,2,0.019561815336463225
19033,48962,46432,-2530,-5.448828394210889
19035,9556,9802,246,2.509691899612324
19037,9502,10220,718,7.025440313111546
19039,9058,9446,388,4.107558755028584
19041,16950,17448,498,2.854195323246217
19043,12684,12508,-176,-1.4070994563479373
19045,39682,38746,-936,-2.4157332369793014
19047,13420,12944,-476,-3.677379480840544
19049,92764,107548,14784,13.746420203072116
19051,4056,4394,338,7.6923076923076925
19053,4878,4712,-166,-3.5229202037351444
19055,13050,12980,-70,-0.539291217257319
19057,41306,39720,-1586,-3.9929506545820748
19059,18004,19050,1046,5.490813648293964
19061,116246,118764,2518,2.1201710956182005
19063,7364,6682,-682,-10.20652499251721
19065,13762,14028,266,1.8962075848303395
19067,11256,11572,316,2.7307293466989284
19069,7438,7842,404,5.151747003315481
19071,4854,4406,-448,-10.167952791647753
19073,6706,6568,-138,-2.1010962241169304
19075,7854,7434,-420,-5.649717514124294
19077,6102,6458,356,5.512542582842985
19079,11324,11652,328,2.814967387572949
19081,12272,12030,-242,-2.0116375727348297
19083,13280,13200,-80,-0.6060606060606061
19085,7914,7944,30,0.3776435045317221
19087,18144,16736,-1408,-8.413001912045889
19089,8206,8580,374,4.358974358974359
19091,7396,7632,236,3.0922431865828095
19093,7520,7238,-282,-3.896103896103896
19095,19504,18222,-1282,-7.035451651849413
19097,11964,11960,-4,-0.033444816053511704
19099,22556,20398,-2158,-10.579468575350525
19101,15126,15078,-48,-0.31834460803820136
19103,136595,138791,2196,1.582235159340303
19105,11770,12820,1050,8.190327613104524
19107,4338,4692,354,7.544757033248081
19109,13222,13446,224,1.6659229510635132
19111,30124,27548,-2576,-9.350951067228111
19113,259338,252808,-6530,-2.582987880130376
19115,7670,7950,280,3.5220125786163523
19117,7242,6718,-524,-7.7999404584697825
19119,8934,9484,550,5.79924082665542
19121,7416,7621,205,2.6899357039758565
19123,15682,15700,18,0.11464968152866241
19125,35358,38948,3590,9.217418095922769
19127,32526,31428,-1098,-3.493699885452463
19129,5579,6950,1371,19.72661870503597
19131,8184,8526,342,4.011259676284307
19133,5042,5134,92,1.7919750681729647
19135,7106,7676,570,7.425742574257425
19137,8012,8170,158,1.9339045287637697
19139,45390,43320,-2070,-4.778393351800554
19141,13030,13234,204,1.5414840562188303
19143,4832,5524,692,12.527154236060825
19145,10768,11649,881,7.562880933985749
19147,7564,7226,-338,-4.677553279822861
19149,22558,23226,668,2.8760871437182467
19151,5984,5422,-562,-10.365178900774621
19153,600516,633538,33022,5.212315599064302
19155,78516,80468,1952,2.425809017249093
19157,18492,18800,308,1.6382978723404256
19159,2710,2780,70,2.5179856115107913
19161,5766,6122,356,5.815093106827834
19163,176846,182964,6118,3.3438272009794274
19165,11028,10978,-50,-0.45545636728001454
19167,41658,45982,4324,9.403679700752468
19169,76350,82522,6172,7.479217663168609
19171,11114,10760,-354,-3.2899628252788102
19173,3888,4144,256,6.177606177606178
19175,11926,11792,-134,-1.1363636363636365
19177,3764,3892,128,3.28879753340185
19179,31458,30750,-708,-2.3024390243902437
19181,23130,26178,3048,11.643364657345863
19183,16292,16784,492,2.931363203050524
19185,3752,4232,480,11.342155009451796
19187,35160,35314,154,0.43608767061222176
19189,8394,7532,-862,-11.444503451938397
19191,19690,21022,1332,6.336219198934449
19193,102332,104148,1816,1.7436724661059264
19195,4570,4476,-94,-2.100089365504915
19197,12532,12718,186,1.4624941028463594
19999,6860,19899,13039,65.52590582441329
20000,3007460,3113187,105727,3.3961018082113283
20001,11216,11238,22,0.19576437088449902
20003,4050,4904,854,17.41435562805873
20005,10694,11060,366,3.309222423146474
20007,3116,3214,98,3.0491599253266957
20009,24048,22816,-1232,-5.399719495091164
20011,11650,11110,-540,-4.86048604860486
20013,9784,8750,-1034,-11.817142857142857
20015,37354,40982,3628,8.852667024547364
20017,1836,1422,-414,-29.11392405063291
20019,1528,1490,-38,-2.5503355704697985
20021,11866,11514,-352,-3.0571478200451625
20023,1746,1800,54,3.0
20025,1576,1658,82,4.945717732207479
20027,5760,6044,284,4.698874917273329
20029,6260,6336,76,1.1994949494949494
20031,7246,7084,-162,-2.2868435911914173
20033,1196,1286,90,6.998444790046657
20035,27216,26582,-634,-2.385072605522534
20037,33666,35622,1956,5.490988714839144
20039,1794,1848,54,2.922077922077922
20041,12030,11830,-200,-1.69061707523246
20043,4466,5420,954,17.60147601476015
20045,84295,101368,17073,16.84259332333675
20047,1850,1852,2,0.10799136069114472
20049,611,1276,665,52.11598746081505
20051,30496,32192,1696,5.2683896620278325
20053,4488,4376,-112,-2.5594149908592323
20055,38970,40842,1872,4.5835169678272365
20057,33710,35948,2238,6.225659285634806
20059,18382,20590,2208,10.723652258377854
20061,26416,25270,-1146,-4.535021764938662
20063,2560,2430,-130,-5.349794238683128
20065,1738,1794,56,3.121516164994426
20067,5522,5148,-374,-7.264957264957266
20069,5974,6084,110,1.8080210387902695
20071,1298,1330,32,2.4060150375939853
20073,3290,3102,-188,-6.0606060606060606
20075,2988,3056,68,2.225130890052356
20077,4726,4852,126,2.5968672712283594
20079,27806,29074,1268,4.361284996904451
20081,3376,3326,-50,-1.503307276007216
20083,1172,1280,108,8.4375
20085,8396,8812,416,4.7208352246936
20087,7060,7670,610,7.953063885267275
20089,1374,1430,56,3.9160839160839163
20091,703664,749780,46116,6.150604177225319
20093,2976,3102,126,4.061895551257253
20095,4830,5208,378,7.258064516129033
20097,2184,2118,-66,-3.1161473087818696
20099,16850,17302,452,2.6124147497399144
20101,921,1304,383,29.371165644171782
20103,40906,43958,3052,6.942991036898857
20105,1994,1844,-150,-8.134490238611713
20107,3958,4280,322,7.5233644859813085
20109,2440,2680,240,8.955223880597014
20111,30192,31458,1266,4.024413503719244
20113,31148,32432,1284,3.9590527873704984
20115,7280,7168,-112,-1.5625
20117,8954,8964,10,0.11155734047300313
20119,3094,3068,-26,-0.847457627118644
20121,16886,17784,898,5.049482681061628
20123,6302,6214,-88,-1.4161570646926296
20125,28252,29636,1384,4.669995950870563
20127,3066,3104,38,1.2242268041237114
20129,1572,1552,-20,-1.2886597938144329
20131,10064,11588,1524,13.15153607179841
20133,12574,13130,556,4.234577303884235
20135,2224,2134,-90,-4.217432052483598
20137,4578,4544,-34,-0.7482394366197183
20139,5442,7842,2400,30.604437643458297
20141,2794,2630,-164,-6.23574144486692
20143,2063,2550,487,19.098039215686274
20145,3950,4914,964,19.617419617419618
20147,4688,4380,-308,-7.031963470319634
20149,19194,19538,344,1.7606715119254785
20151,9128,9204,76,0.8257279443720122
20153,1632,2070,438,21.15942028985507
20155,52136,53310,1174,2.2022134683924217
20157,3570,3906,336,8.60215053763441
20159,7354,7486,132,1.7632914774245259
20161,48387,60876,12489,20.515474078454563
20163,3558,3410,-148,-4.3401759530791795
20165,2066,2196,130,5.919854280510018
20167,4832,5026,194,3.8599283724631914
20169,56996,61836,4840,7.82715570217996
20171,4526,4320,-206,-4.768518518518518
20173,515324,530820,15496,2.9192569986059307
20175,21578,22282,704,3.1595009424647698
20177,190668,200090,9422,4.708881003548403
20179,2012,2026,14,0.6910167818361304
20181,4804,4782,-22,-0.4600585529067336
20183,2592,2874,282,9.812108559498958
20185,2500,2496,-4,-0.16025641025641024
20187,1536,1806,270,14.950166112956811
20189,4018,4160,142,3.4134615384615383
20191,13458,12962,-496,-3.8265699737694803
20193,8012,8340,328,3.9328537170263784
20195,2494,2220,-274,-12.342342342342343
20197,2686,2908,222,7.6341127922971115
20199,1000,1132,132,11.66077738515901
20201,4124,4226,102,2.4136299100804544
20203,1489,1480,-9,-0.6081081081081081
20205,6972,6768,-204,-3.0141843971631204
20207,1356,1436,80,5.571030640668524
20209,179118,185224,6106,3.2965490433205202
20999,23982,29700,5718,19.252525252525253
21000,4065864,4311130,245266,5.689134867192592
21001,8552,10082,1530,15.17556040468161
21003,9116,10044,928,9.239346873755476
21005,9860,10122,262,2.588421260620431
21007,3138,5378,2240,41.65117143919673
21009,31812,31308,-504,-1.609812188577999
21011,3926,4102,176,4.290589956118966
21013,16078,17124,1046,6.108385891146928
21015,192902,214286,21384,9.979186694417741
21017,13356,13586,230,1.6929191815103783
21019,48538,52132,3594,6.894038210695926
21021,27956,30166,2210,7.3261287542266125
21023,2470,2998,528,17.61174116077385
21025,5282,5370,88,1.638733705772812
21027,6852,7402,550,7.4304242096730615
21029,53102,60620,7518,12.401847575057737
21031,5450,5960,510,8.557046979865772
21033,8764,9310,546,5.864661654135339
21035,31906,31612,-294,-0.9300265721877767
21037,60144,63368,3224,5.087741446787022
21039,1998,2098,100,4.7664442326024785
21041,14186,15142,956,6.313564918768987
21043,10674,11410,736,6.4504820333041195
21045,7772,8218,446,5.427111219274763
21047,62062,63384,1322,2.0856998611637008
21049,29522,27390,-2132,-7.783862723621759
21051,7934,8256,322,3.9001937984496124
21053,7914,7180,-734,-10.222841225626741
21055,3800,4086,286,6.999510523739598
21057,4112,4532,420,9.267431597528685
21059,91300,93954,2654,2.824786597696745
21061,3130,3340,210,6.287425149700598
21063,1782,1746,-36,-2.0618556701030926
21065,4684,4678,-6,-0.12825994014536127
21067,386854,410596,23742,5.782326179504914
21069,6262,6532,270,4.133496631965707
21071,20906,22570,1664,7.372618520159503
21073,62276,68194,5918,8.678182831334134
21075,3928,4562,634,13.897413415168785
21077,5114,5222,108,2.068173113749521
21079,4304,5570,1266,22.72890484739677
21081,9924,10528,604,5.7370820668693
21083,22834,23458,624,2.6600733225338904
21085,15798,15126,-672,-4.442681475604918
21087,3604,3670,66,1.7983651226158037
21089,15120,14388,-732,-5.087572977481234
21091,8200,7472,-728,-9.74304068522484
21093,95144,99560,4416,4.435516271595017
21095,12176,12606,430,3.4110740917023636
21097,10118,10718,600,5.598059339428998
21099,9656,10486,830,7.915315658973871
21101,37348,38820,1472,3.791859866048428
21103,5410,5754,344,5.978449774070213
21105,1651,1694,43,2.5383707201889023
21107,33106,35550,2444,6.874824191279888
21109,3298,4060,762,18.76847290640394
21111,935192,973710,38518,3.9557979275143524
21113,33896,37712,3816,10.118795078489605
21115,10078,11050,972,8.796380090497738
21117,135948,149116,13168,8.830708978245125
21119,4206,4350,144,3.310344827586207
21121,15810,16046,236,1.470771531845943
21123,4984,5062,78,1.5408929276965626
21125,54116,52898,-1218,-2.3025445196415744
21127,7018,8500,1482,17.43529411764706
21129,3266,3334,68,2.039592081583683
21131,3018,3298,280,8.489993935718617
21133,8614,8864,250,2.820397111913357
21135,3820,3946,126,3.1931069437404966
21137,7874,7976,102,1.2788365095285856
